  AA,01/04/2015,1352,N585AA,ORD,8:30,8:30,80,121,0,9:13,43,0,0,41,0,0
  AA,01/04/2015,1399,N4YAAA,DFW,16:20,18:23,120,109,123,18:33,10,26,0,0,0,86
  AA,01/04/2015,1567,N4XNAA,LAX,8:45,8:47,255,274,2,9:24,37,0,0,21,0,0
  AA,01/04/2015,1686,N4XGAA,LAX,12:25,12:33,250,270,8,13:09,36,0,0,20,0,8
  AA,01/04/2015,1697,N007AA,MIA,16:35,17:17,161,179,42,17:47,30,0,0,18,0,42
  AA,01/04/2015,2458,N553AA,DFW,18:50,18:48,115,103,-2,18:57,9,0,0,0,0,0
  AA,01/05/2015,96,N426AA,DFW,10:35,10:29,115,111,-6,10:38,9,0,0,0,0,0
  AA,01/05/2015,156,N4YJAA,LAX,18:05,18:21,260,242,16,18:50,29,0,0,0,0,0
  AA,01/05/2015,166,N599AA,DFW,14:45,15:05,115,118,20,15:25,20,0,0,3,0,20
  AA,01/05/2015,323,N4WJAA,DFW,9:00,9:02,115,113,2,9:17,15,0,0,0,0,0
  AA,01/05/2015,326,N455AA,DFW,12:05,12:56,115,107,51,13:08,12,9,0,0,0,34
  AA,01/05/2015,375,N425AA,DFW,6:05,6:05,120,101,0,6:17,12,0,0,0,0,0
  AA,01/05/2015,1141,N556AA,DFW,8:00,7:53,120,105,-7,8:06,13,0,0,0,0,0
  AA,01/05/2015,1199,N4XYAA,ORD,7:30,7:21,80,69,-9,7:37,16,0,0,0,0,0
  AA,01/05/2015,1312,N023AA,MIA,6:11,6:04,169,169,-7,6:22,18,0,0,0,0,0
  AA,01/05/2015,1352,N403AA,ORD,8:30,8:24,80,87,-6,8:35,11,0,0,0,0,0
  AA,01/05/2015,1399,N4XRAA,DFW,16:20,16:13,120,123,-7,16:39,26,0,0,0,0,0
  AA,01/05/2015,1567,N4YJAA,LAX,8:45,8:41,255,250,-4,8:52,11,0,0,0,0,0
  AA,01/05/2015,1686,N4XKAA,LAX,12:25,12:47,250,223,22,13:01,14,0,0,0,0,0
  AA,01/05/2015,1697,N020AA,MIA,16:35,17:07,161,167,32,17:21,14,9,0,6,0,23
  AA,01/05/2015,2458,N4YNAA,DFW,18:50,18:53,115,139,3,19:07,14,0,0,27,0,0
  AA,01/06/2015,96,N578AA,DFW,10:38,0:00,117,0,0,0:00,0,0,0,0,0,0
  AA,01/06/2015,166,N586AA,DFW,14:44,14:54,111,129,10,15:12,18,10,0,18,0,0
  AA,01/06/2015,323,N574AA,DFW,9:01,8:55,117,101,-6,9:03,8,0,0,0,0,0
  AA,01/06/2015,326,N493AA,DFW,12:37,12:31,113,103,-6,12:44,13,0,0,0,0,0
  AA,01/06/2015,375,N4XGAA,DFW,6:05,5:57,118,103,-8,6:14,17,0,0,0,0,0
  AA,01/06/2015,1141,N477AA,DFW,8:00,7:51,115,102,-9,8:03,12,0,0,0,0,0
  AA,01/06/2015,1199,N4WNAA,ORD,7:30,7:25,79,74,-5,7:40,15,0,0,0,0,0
  AA,01/06/2015,1312,N018AA,MIA,6:15,6:18,168,155,3,6:29,11,0,0,0,0,0
  AA,01/06/2015,1352,N4XKAA,ORD,8:30,8:23,77,75,-7,8:37,14,0,0,0,0,0
  AA,01/06/2015,1399,N202AA,DFW,16:27,16:36,117,110,9,16:55,19,0,0,0,0,0
  AA,01/06/2015,1567,N4YEAA,LAX,8:00,8:00,255,221,0,8:12,12,0,0,0,0,0
  AA,01/06/2015,1686,N4YPAA,LAX,12:21,12:32,257,222,11,12:43,11,0,0,0,0,0
  AA,01/06/2015,1697,N007AA,MIA,16:40,16:31,165,150,-9,16:40,9,0,0,0,0,0
  AA,01/06/2015,2367,N467AA,DFW,18:53,18:53,113,110,0,19:10,17,0,0,0,0,0
  AA,01/07/2015,96,N4XXAA,DFW,10:38,11:15,117,119,37,11:26,11,0,0,2,0,37
  AA,01/07/2015,166,N559AA,DFW,14:44,14:39,111,138,-5,15:26,47,0,0,22,0,0
  AA,01/07/2015,323,N439AA,DFW,9:01,9:04,117,106,3,9:14,10,0,0,0,0,0
